source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
Drug 432055,0,VNR,"OLANZAPINE ""TEVA"" (25 MG )",19022782,RxNorm,2024-05-13,,
Drug 559772,0,VNR,ORIONOX DEPOT (5 MG ),40232753,RxNorm,2024-05-13,,
Drug 3137,0,VNR,TENORMIN (100 MG ),1314006,RxNorm,2024-05-13,,
Drug 142034,0,VNR,"NAPROXEN ""MYLAN"" (500 MG )",19019273,RxNorm,2024-05-13,,
Drug 10820,0,VNR,SPERIDOL (10 MG ),40162867,RxNorm,2024-05-13,,
Drug 403550,0,VNR,LOMIR RETARD (25 MG ),1326021,RxNorm,2024-05-13,,
Drug 403974,0,VNR,FLIXOTIDE (125 MIKROGRAM/DOSIS ),2070702,RxNorm Extension,2024-05-13,,
Drug 290,0,VNR,IU,40038795,RxNorm,2024-05-13,,
Drug 412932,0,VNR,TARIVID (200 MG ),19019415,RxNorm,2024-05-13,,
Drug 5526,0,VNR,ZYPREXA (20 MG ),785815,RxNorm,2024-05-13,,
Drug 121269,0,VNR,"TRIAZOLAM ""MYLAN"" (0250 MG )",704601,RxNorm,2024-05-13,,
Drug 11601,0,VNR,CANEF (20 MG ),19077497,RxNorm,2024-05-13,,
Drug 163899,0,VNR,REGENON (25 MG ),19103337,RxNorm,2024-05-13,,
Drug 81627,0,VNR,"SUMATRIPTAN ""ACTAVIS"" (50 MG )",1140650,RxNorm,2024-05-13,,
Drug 12243,0,VNR,AVODART (05 MG ),989485,RxNorm,2024-05-13,,
Drug 158938,0,VNR,"GLUCOSAMIN ""COPYFARM"" (400 MG )",42708329,RxNorm,2024-05-13,,
Drug 543199,0,VNR,OROFEN RETARD (200 MG ),19080097,RxNorm,2024-05-13,,
Drug 537083,0,VNR,"FLECAINID ""SANDOZ"" (100 MG )",40169046,RxNorm,2024-05-13,,
Drug 410818,0,VNR,NUVARING (120+15 MIKG/24 TIMER ),1549786,RxNorm,2024-05-13,,
Drug 410818,0,VNR,NUVARING (120+15 MIKG/24 TIMER ),1519936,RxNorm,2024-05-13,,
Drug 42591,0,VNR,"ZOLPIDEM ""ACTAVIS"" (5 MG )",40163500,RxNorm,2024-05-13,,
Drug 23867,0,VNR,MYONIL RETARD (120 MG ),1328555,RxNorm,2024-05-13,,
Drug 123685,0,VNR,"GLICLAZID ""TEVA"" (30 MG )",19101729,RxNorm,2024-05-13,,
Drug 56560,0,VNR,HIRUDOID (3 MG/G ),40047405,RxNorm,2024-05-13,,
Drug 24747,0,VNR,"LACTULOSE ""ORIFARM"" (667 MG/ML )",987250,RxNorm,2024-05-13,,
Drug 8077,0,VNR,"OMEPRAZOL ""RATIOPHARM"" (20 MG )",19019418,RxNorm,2024-05-13,,
Drug 497222,0,VNR,CLARITYN (10 MG ),1107882,RxNorm,2024-05-13,,
Drug 17577,0,VNR,"CARVEDILOL ""STADA"" (25 MG )",19022781,RxNorm,2024-05-13,,
Drug 521518,0,VNR,SALBUVENT (01 MG/DOSIS ),42931130,RxNorm Extension,2024-05-13,,
Drug 413617,0,VNR,RAMACE (5 MG ),1334492,RxNorm,2024-05-13,,
Drug 390049,0,VNR,"LERCANIDIPINHYDROCHLORID ""TEVA"" (20 MG )",19015804,RxNorm,2024-05-13,,
Drug 580753,0,VNR,PERMAX (10 MG ),19079243,RxNorm,2024-05-13,,
Drug 685275,0,VNR,NALTREXON (45 MG ),0,,,,
Drug 24320,0,VNR,"TAMSULOSIN ""TEVA"" (04 MG )",587557,RxNorm Extension,2024-05-13,,
Drug 579911,0,VNR,LIXIANA (60 MG ),45892860,RxNorm,2024-05-13,,
Drug 564048,0,VNR,MGM,36862177,RxNorm Extension,2024-05-13,,
Drug 468142,0,VNR,MADOPAR 125 (100+25 MG ),36881171,RxNorm Extension,2024-05-13,,
Drug 427062,0,VNR,ALACOR (5 MG ),40165789,RxNorm,2024-05-13,,
Drug 28035,0,VNR,ZESTORETIC (20+125 MG ),974200,RxNorm,2024-05-13,,
Drug 129920,0,VNR,"KALIUMKLORID ""2CARE4"" (750 MG )",44058287,RxNorm Extension,2024-05-13,,
Drug 184830,0,VNR,"ATOVAQUON/PROGUANILHYDROCHLORID ""GLENMARK"" (250+100 MG )",40166165,RxNorm,2024-05-13,,
Drug 123216,0,VNR,STESOLID (5 MG ),19061259,RxNorm,2024-05-13,,
Drug 435578,0,VNR,ZOMIG (25 MG ),19023301,RxNorm,2024-05-13,,
Drug 31869,0,VNR,"GLIMEPIRID ""STADA"" (4 MG )",1597773,RxNorm,2024-05-13,,
Drug 483225,0,VNR,"OXYCODONHYDROCHLORID ""ACTAVIS"" (10 MG )",40232706,RxNorm,2024-05-13,,
Drug 99226,0,VNR,"CIMETIDIN ""HEXAL"" (800 MG )",19018876,RxNorm,2024-05-13,,
Drug 483386,0,VNR,TOBREX DEPOT (3 MG/ML ),902741,RxNorm,2024-05-13,,
Drug 543252,0,VNR,"THIAMAZOL ""ORIFARM"" (5 MG )",1504672,RxNorm,2024-05-13,,
Drug 20299,0,VNR,CIPRALEX (20 MG ),19098166,RxNorm,2024-05-13,,
Drug 497188,0,VNR,"CLARITHROMYCIN ""HEXAL"" (500 MG )",1750562,RxNorm,2024-05-13,,
Drug 150250,0,VNR,"LORATADIN ""TEVA"" (10 MG )",1107882,RxNorm,2024-05-13,,
Drug 127875,0,VNR,IMADRAX NOVUM (750 MG ),19006461,RxNorm,2024-05-13,,
Drug 65775,0,VNR,NICORETTE INVISI (25 MG/16 TIMER ),40221087,RxNorm,2024-05-13,,
Drug 411280,0,VNR,BENADRYL (8 MG ),1140124,RxNorm,2024-05-13,,
Drug 147905,0,VNR,"IBUPROFEN ""MEDICAL VALLEY"" (600 MG )",19019073,RxNorm,2024-05-13,,
Drug 438283,0,VNR,MAREVAN (25 MG ),40163534,RxNorm,2024-05-13,,
Drug 519800,0,VNR,BENIDETTE (150+20 MIKROG ),40026728,RxNorm,2024-05-13,,
Drug 530964,0,VNR,TOLVON (30 MG ),19007740,RxNorm,2024-05-13,,
Drug 44227,0,VNR,"INDAPAMID ""ACTAVIS"" (15 MG )",19063005,RxNorm,2024-05-13,,
Drug 380752,0,VNR,"ESCITALOPRAM ""TEVA"" (10 MG )",715940,RxNorm,2024-05-13,,
Drug 491341,0,VNR,CILEST (250+35 MIKROGRAM ),19057704,RxNorm,2024-05-13,,
Drug 73769,0,VNR,CIALIS (20 MG ),1511304,RxNorm,2024-05-13,,
Drug 115568,0,VNR,ALDOMET (250 MG ),36850678,RxNorm Extension,2024-05-13,,
Drug 23807,0,VNR,"METOPROLOLSUCCINAT ""1A FARMA"" (100 MG )",40167200,RxNorm,2024-05-13,,
Drug 565251,0,VNR,RYBELSUS (14 MG ),37496832,RxNorm,2024-05-13,,
Drug 24955,0,VNR,LIPITOR (10 MG ),1545997,RxNorm,2024-05-13,,
Drug 385088,0,VNR,ATROVENT (20 MIKG/DOSIS ),40243945,RxNorm,2024-05-13,,
Drug 469189,0,VNR,SELO-ZOK (50 MG ),40167216,RxNorm,2024-05-13,,
Drug 543594,0,VNR,LUTINUS (100 MG ),1552387,RxNorm,2024-05-13,,
Drug 73058,0,VNR,OXYCONTIN DEPOT (30 MG ),1718700,RxNorm,2024-05-13,,
Drug 372536,0,VNR,INCRUSE ELLIPTA (55 MIKROGRAM ),43269371,RxNorm Extension,2024-05-13,,
Drug 140156,0,VNR,"HYDROCHLOROTHIAZIDE ""ORIFARM"" (25 MG )",19078106,RxNorm,2024-05-13,,
Drug 54433,0,VNR,OXIS TURBUHALER (45 MIKROGRAM/DOSIS ),1356191,RxNorm,2024-05-13,,
Drug 180233,0,VNR,JARDIANCE (10 MG ),45774754,RxNorm,2024-05-13,,
Drug 553299,0,VNR,"BUPRENORPHINE ""SANDOZ"" (5 MIKROGRAM/TIME )",40221142,RxNorm,2024-05-13,,
Drug 137933,0,VNR,METOMYLAN (100 MG ),40167200,RxNorm,2024-05-13,,
Drug 195032,0,VNR,MG,40028726,RxNorm,2024-05-13,,
Drug 153429,0,VNR,VILAN (5 MG ),37493800,RxNorm Extension,2024-05-13,,
Drug 7616,0,VNR,"CETIRIZIN ""RATIOPHARM"" (10 MG )",40228214,RxNorm,2024-05-13,,
Drug 157984,0,VNR,"BUMETANID ""ORIFARM"" (2 MG )",932750,RxNorm,2024-05-13,,
Drug 597837,0,VNR,"FLUCONAZOL ""ACCORD"" (150 MG )",1754999,RxNorm,2024-05-13,,
Drug 137466,0,VNR,"LERCANIDIPINHYDROCHLORID ""RIVOPHARM"" (20 MG )",19015804,RxNorm,2024-05-13,,
Drug 7704,0,VNR,MGM,40051138,RxNorm,2024-05-13,,
Drug 9465,0,VNR,VIVELLE DOT (75 MIKROG./24 TIMER ),40221070,RxNorm,2024-05-13,,
Drug 523928,0,VNR,ZANTAC (150 MG ),44818321,RxNorm,2024-05-13,,
Drug 165055,0,VNR,OCTASA (800 MG ),968667,RxNorm,2024-05-13,,
Drug 34231,0,VNR,ZESTRIL (5 MG ),1308251,RxNorm,2024-05-13,,
Drug 130610,0,VNR,MARLODON (5 MG ),40166362,RxNorm,2024-05-13,,
Drug 86368,0,VNR,MENOPUR (600 IE ),36852653,RxNorm Extension,2024-05-13,,
Drug 105205,0,VNR,DEPRAKINE (500 MG ),40238254,RxNorm,2024-05-13,,
Drug 4689,0,VNR,APOZEPAM (2 MG ),19018909,RxNorm,2024-05-13,,
Drug 8140,0,VNR,"AMPICILLIN ""STADA"" (500 MG )",1717432,RxNorm,2024-05-13,,
Drug 127647,0,VNR,"NATRIUMKLORID ""B. BRAUN"" (9 MG/ML )",19079524,RxNorm,2024-05-13,,
Drug 576744,0,VNR,MGM,40051138,RxNorm,2024-05-13,,
Drug 63062,0,VNR,ELIQUIS (25 MG ),43013026,RxNorm,2024-05-13,,
Drug 94821,0,VNR,LINK (1100 MG ),40060172,RxNorm,2024-05-13,,
Drug 19968,0,VNR,"AMOXICILLIN ""MYLAN"" (500 MG )",19073187,RxNorm,2024-05-13,,
Drug 416768,0,VNR,PRIMCILLIN (800 MG ),19106639,RxNorm,2024-05-13,,
Drug 395091,0,VNR,"DIPYRIDAMOL ""ACTAVIS"" (200 MG )",1331271,RxNorm,2024-05-13,,
Drug 175257,0,VNR,"NORETISTERON ""DAK"" (1 MG )",42902290,RxNorm,2024-05-13,,
Drug 9251,0,VNR,"CITALOPRAM ""RATIOPHARM"" (20 MG )",19023636,RxNorm,2024-05-13,,
Drug 110703,0,VNR,OXYLAN DEPOT (10 MG ),1718702,RxNorm,2024-05-13,,
Drug 81760,0,VNR,TELDANEX (60 MG ),1150837,RxNorm,2024-05-13,,
Drug 10573,0,VNR,OFTAQUIX (5 MG/ML ),19080152,RxNorm,2024-05-13,,
Drug 474595,0,VNR,"CLOZAPIN ""HEXAL"" (25 MG )",800892,RxNorm,2024-05-13,,
Drug 100425,0,VNR,"ALENDRONAT ""ORIFARM"" (70 MG )",40173612,RxNorm,2024-05-13,,
Drug 86181,0,VNR,ZANTAC (300 MG ),961082,RxNorm,2024-05-13,,
Drug 417170,0,VNR,CORDARONE (200 MG ),1309992,RxNorm,2024-05-13,,
Drug 469608,0,VNR,FUCICORT LIPID (1+20 MG/G ),40131262,RxNorm,2024-05-13,,
Drug 396783,0,VNR,"OXYCODONE ""TEVA"" (10 MG )",40232706,RxNorm,2024-05-13,,
Drug 15828,0,VNR,MG,40071301,RxNorm,2024-05-13,,
Drug 32566,0,VNR,"BRIMONIDINTARTRAT ""TEVA"" (2 MG/ML )",40164141,RxNorm,2024-05-13,,
Drug 411447,0,VNR,FLUNIPAM (2 MG ),19055226,RxNorm,2024-05-13,,
Drug 102889,0,VNR,BETAGAN (5 MG/ML ),40242777,RxNorm,2024-05-13,,
Drug 391265,0,VNR,"PETIDIN ""DAK"" (100 MG )",19105487,RxNorm,2024-05-13,,
Drug 81778,0,VNR,TELDANEX (60 MG ),1150837,RxNorm,2024-05-13,,
Drug 563606,0,VNR,MGM,40160496,RxNorm,2024-05-13,,
Drug 8220,0,VNR,"CITALOPRAM ""1A FARMA"" (20 MG )",19023636,RxNorm,2024-05-13,,
Drug 530162,0,VNR,MOVICOL (NA ),35603159,RxNorm,2024-05-13,,
Drug 23716,0,VNR,"ENALAPRIL ""KRKA"" (5 MG )",40165789,RxNorm,2024-05-13,,
Drug 169545,0,VNR,EUCREAS (50+1000 MG ),21169719,RxNorm Extension,2024-05-13,,
Drug 78949,0,VNR,COLIFOAM (100 MG/DOSIS ),40049721,RxNorm,2024-05-13,,
Drug 129430,0,VNR,"RISPERIDON ""ACTAVIS"" (05 MG )",736021,RxNorm,2024-05-13,,
Drug 27231,0,VNR,DUROGESIC (50 MIKROGRAM/TIME ),40221151,RxNorm,2024-05-13,,
Drug 18113,0,VNR,VIAGRA (100 MG ),1316269,RxNorm,2024-05-13,,
Drug 7625,0,VNR,ORUDIS (100 MG ),1185931,RxNorm,2024-05-13,,
Drug 445276,0,VNR,"TADALAFIL ""ACTAVIS"" (20 MG )",1511304,RxNorm,2024-05-13,,
Drug 81752,0,VNR,TELDANEX (60 MG ),1150837,RxNorm,2024-05-13,,
Drug 553642,0,VNR,"FENTANYL ""ORION"" (25 MIKROGRAM/TIME )",40221151,RxNorm,2024-05-13,,
Drug 62931,0,VNR,"LOSARTANKALIUM ""ACTAVIS"" (125 MG )",1367533,RxNorm,2024-05-13,,
Drug 535000,0,VNR,"LAMOTRIGIN ""ARISTO"" (200 MG )",705110,RxNorm,2024-05-13,,
Drug 72306,0,VNR,BAMBEC (10 MG ),19004167,RxNorm,2024-05-13,,
Drug 10584,0,VNR,ASACOL (800 MG ),968667,RxNorm,2024-05-13,,
Drug 68069,0,VNR,CIALIS (20 MG ),1511304,RxNorm,2024-05-13,,
Drug 5764,0,VNR,GEBIPENEURIN (400 MG ),19077549,RxNorm,2024-05-13,,
Drug 435653,0,VNR,VICTOZA (6 MG/ML ),44123182,RxNorm Extension,2024-05-13,,
Drug 6572,0,VNR,"GABAPENTIN ""ACTAVIS"" (300 MG )",19077548,RxNorm,2024-05-13,,
Drug 566737,0,VNR,LEXOTAN (3 MG ),19030355,RxNorm,2024-05-13,,
Drug 16579,0,VNR,PC,40016761,RxNorm,2024-05-13,,
Drug 423731,0,VNR,DUSPATALIN (135 MG ),19022053,RxNorm,2024-05-13,,
Drug 36701,0,VNR,"PERMETHRIN ""2CARE4"" (5% )",40068672,RxNorm,2024-05-13,,
Drug 510204,0,VNR,ELIQUIS (25 MG ),43013026,RxNorm,2024-05-13,,
Drug 1974,0,VNR,SELEXID (200 MG ),19088224,RxNorm,2024-05-13,,
Drug 424843,0,VNR,"CANDESARTAN ""KRKA"" (32 MG )",1351587,RxNorm,2024-05-13,,
Drug 412726,0,VNR,CANEF (20 MG ),19077497,RxNorm,2024-05-13,,
Drug 453498,0,VNR,OXYCONTIN DEPOT (40 MG ),1718697,RxNorm,2024-05-13,,
Drug 153305,0,VNR,PANODIL (665 MG ),19107374,RxNorm,2024-05-13,,
Drug 98256,0,VNR,SYNALAR 0025 % MED CHINOFORM (025 + 30 MG/G ),40030934,RxNorm,2024-05-13,,
Drug 73544,0,VNR,ATARAX (10 MG ),40222636,RxNorm,2024-05-13,,
Drug 114013,0,VNR,"PANTOPRAZOL ""TAKEDA"" (20 MG )",948079,RxNorm,2024-05-13,,
Drug 474056,0,VNR,"TIMOLOL ""ALCON"" (5 MG/ML )",1594709,RxNorm,2024-05-13,,
Drug 584219,0,VNR,"CAPTOPRIL ""MYLAN"" (25 MG )",1340161,RxNorm,2024-05-13,,
Drug 71929,0,VNR,"ESCITALOPRAM ""ACTAVIS"" (20 MG )",19098166,RxNorm,2024-05-13,,
Drug 575204,0,VNR,UNILOC (50 MG ),1314008,RxNorm,2024-05-13,,
Drug 570887,0,VNR,DEPAKINE RETARD (500 MG ),40238256,RxNorm,2024-05-13,,
Drug 530800,0,VNR,MG,40056523,RxNorm,2024-05-13,,
Drug 462408,0,VNR,MYONIL (30 MG ),1328689,RxNorm,2024-05-13,,
Drug 120836,0,VNR,"OXYCODONHYDROCHLORID ""TEVA"" (5 MG )",40232753,RxNorm,2024-05-13,,
Drug 384818,0,VNR,PANKREON (NA ),40069732,RxNorm,2024-05-13,,
Drug 29587,0,VNR,DIVINA (NA ),1548445,RxNorm,2024-05-13,,
Drug 29546,0,VNR,GASTRO-TIMELETS (30 MG ),19063195,RxNorm,2024-05-13,,
Drug 110287,0,VNR,"RISPERIDON ""KRKA"" (1 MG )",19079462,RxNorm,2024-05-13,,
Drug 34038,0,VNR,VESICARE (5 MG ),916006,RxNorm,2024-05-13,,
Drug 195594,0,VNR,ZELITREX (500 MG ),1717708,RxNorm,2024-05-13,,
Drug 107664,0,VNR,TRIMONIL RETARD (600 MG ),19108079,RxNorm,2024-05-13,,
Drug 137554,0,VNR,MG,46275493,RxNorm,2024-05-13,,
Drug 137554,0,VNR,MG,993631,RxNorm,2024-05-13,,
Drug 595322,0,VNR,BRUFEN (400 MG ),19019072,RxNorm,2024-05-13,,
Drug 8094,0,VNR,BETNOVAT (1 MG/G ),40019108,RxNorm,2024-05-13,,
Drug 95021,0,VNR,"ATORVASTATIN ""MYLAN"" (80 MG )",1545959,RxNorm,2024-05-13,,
Drug 571218,0,VNR,TRADOLAN RETARD (150 MG ),19134123,RxNorm,2024-05-13,,
Drug 21263,0,VNR,"TERBINAFIN ""1A FARMA"" (250 MG )",1741402,RxNorm,2024-05-13,,
Drug 4901,0,VNR,"PAROXETIN ""1A FARMA"" (20 MG )",35604576,RxNorm,2024-05-13,,
Drug 45069,0,VNR,"ALFUZOSIN ""STADA"" (10 MG )",40164024,RxNorm,2024-05-13,,
Drug 567693,0,VNR,TIMACAR (10 MG ),902430,RxNorm,2024-05-13,,
Drug 446328,0,VNR,OLBETAM (250 MG ),19029645,RxNorm,2024-05-13,,
Drug 73403,0,VNR,DAIVONEX (50 MIKG/G ),40094151,RxNorm,2024-05-13,,
Drug 442905,0,VNR,ATROVENT (20 MIKG/DOSIS ),36250066,RxNorm,2024-05-13,,
Drug 11535,0,VNR,"FLUOXETIN ""ACTAVIS"" (20 MG )",42480676,RxNorm Extension,2024-05-13,,
Drug 139043,0,VNR,DOLATRAMYL (100 MG ),792583,RxNorm,2024-05-13,,
Drug 406796,0,VNR,"TAMSULOSINHYDROCHLORID ""2CARE4"" (04 MG )",587557,RxNorm Extension,2024-05-13,,
Drug 512734,0,VNR,BRENTAN (400 MG ),44045467,RxNorm Extension,2024-05-13,,
Drug 547620,0,VNR,ANTEPSIN (1 G ),40080153,RxNorm,2024-05-13,,
Drug 71319,0,VNR,"IBUPROFEN ""ORIFARM"" (200 MG )",19078461,RxNorm,2024-05-13,,
Drug 155020,0,VNR,"VENLAFAXIN ""HEXAL"" (150 MG )",19103820,RxNorm,2024-05-13,,
Drug 117580,0,VNR,NOVALUZID (110+40 MG/ML ),40007818,RxNorm,2024-05-13,,
Drug 166132,0,VNR,IBUTOP (5% ),40048577,RxNorm,2024-05-13,,
Drug 404619,0,VNR,"ZOPICLONE ""ORION"" (375 MG )",19044884,RxNorm,2024-05-13,,
Drug 105330,0,VNR,"OLANZAPINE ""TEVA"" (5 MG )",19079154,RxNorm,2024-05-13,,
Drug 197673,0,VNR,TAFIL (1 MG ),781062,RxNorm,2024-05-13,,
Drug 409417,0,VNR,MICARDIS (80 MG ),19028936,RxNorm,2024-05-13,,
Drug 35951,0,VNR,AMIAS (16 MG ),1351583,RxNorm,2024-05-13,,
Drug 480002,0,VNR,APHIAHSONE (50 MIKROGRAM/DOSIS ),42480110,RxNorm Extension,2024-05-13,,
Drug 121251,0,VNR,"TRIAZOLAM ""MYLAN"" (0250 MG )",704601,RxNorm,2024-05-13,,
Drug 498204,0,VNR,PRAVACHOL (20 MG ),40175394,RxNorm,2024-05-13,,
Drug 26955,0,VNR,TETRALYSAL (300 MG ),19092354,RxNorm,2024-05-13,,
Drug 15810,0,VNR,XALACOM (5 MG/ML+50 MIKROG/ML ),40058182,RxNorm,2024-05-13,,
Drug 549949,0,VNR,NIZORAL (2% ),40048392,RxNorm,2024-05-13,,
Drug 30983,0,VNR,"ESCITALOPRAM ""TEVA"" (15 MG )",36882055,RxNorm Extension,2024-05-13,,
Drug 27304,0,VNR,DUROGESIC (50 MIKROGRAM/TIME ),40221151,RxNorm,2024-05-13,,
Drug 145673,0,VNR,DEXOFAN (3 MG/ML ),40235220,RxNorm,2024-05-13,,
Drug 21901,0,VNR,AMIAS (8 MG ),1351559,RxNorm,2024-05-13,,
Drug 90455,0,VNR,MGM,40160496,RxNorm,2024-05-13,,
Drug 4826,0,VNR,"METFORMIN ""1A FARMA"" (500 MG )",40164929,RxNorm,2024-05-13,,
Drug 85407,0,VNR,VENTOLINE (1 MG/ML ),36812024,RxNorm Extension,2024-05-13,,
Drug 66563,0,VNR,"KLOMIPRAMIN ""MYLAN"" (10 MG )",40163059,RxNorm,2024-05-13,,
Drug 115398,0,VNR,OPATANOL (1 MG/ML ),40240035,RxNorm,2024-05-13,,
Drug 459867,0,VNR,CYKLOKAPRON (500 MG ),19004047,RxNorm,2024-05-13,,
Drug 526335,0,VNR,ESTROFEM (2 MG ),1548199,RxNorm,2024-05-13,,
Drug 192922,0,VNR,CELESTON (571 MG/ML ),920458,RxNorm,2024-05-13,,
Drug 192922,0,VNR,CELESTON (571 MG/ML ),920458,RxNorm,2024-05-13,,
Drug 37945,0,VNR,BRICANYL RETARD (5 MG ),19134693,RxNorm,2024-05-13,,
Drug 89980,0,VNR,OZEMPIC (1 MG ),994760,RxNorm Extension,2024-05-13,,
Drug 505958,0,VNR,"DIAZEPAM ""DAK"" (2 MG )",19018909,RxNorm,2024-05-13,,
Drug 494648,0,VNR,ELVANSE (50 MG ),40163646,RxNorm,2024-05-13,,
Drug 52606,0,VNR,MATRIFEN (12 MIKROGRAM/TIME ),40221151,RxNorm,2024-05-13,,
Drug 591374,0,VNR,"LANSOPRAZOL ""MEDICAL VALLEY"" (30 MG )",929889,RxNorm,2024-05-13,,
Drug 20682,0,VNR,RELPAX (40 MG ),1189699,RxNorm,2024-05-13,,
Drug 396318,0,VNR,KESTINE (10 MG ),19064800,RxNorm,2024-05-13,,
Drug 15042,0,VNR,MG,40071301,RxNorm,2024-05-13,,
Drug 173377,0,VNR,HEXADILAT (10 MG ),19019309,RxNorm,2024-05-13,,
Drug 12679,0,VNR,"FLUCONAZOL ""STADA"" (150 MG )",1754999,RxNorm,2024-05-13,,
Drug 444367,0,VNR,CODILEK DEPOT (10 MG ),1718702,RxNorm,2024-05-13,,
Drug 410316,0,VNR,ACCUPRO (10 MG ),1331240,RxNorm,2024-05-13,,
Drug 149097,0,VNR,DOLOL RETARD UNO (100 MG ),19134120,RxNorm,2024-05-13,,
Drug 470690,0,VNR,IPREN (200 MG ),19078461,RxNorm,2024-05-13,,
Drug 517755,0,VNR,NOVONORM (1 MG ),19023424,RxNorm,2024-05-13,,
Drug 74251,0,VNR,"LANSOPRAZOL ""ORIFARM"" (15 MG )",929953,RxNorm,2024-05-13,,
Drug 24881,0,VNR,ZADITEN (025 MG/ML ),986148,RxNorm,2024-05-13,,
Drug 16642,0,VNR,PHYSIOTENS (02 MG ),19063073,RxNorm,2024-05-13,,
Drug 86464,0,VNR,"DULOXETIN ""HEXAL"" (60 MG )",715300,RxNorm,2024-05-13,,
Drug 426981,0,VNR,ALACOR (20 MG ),40165773,RxNorm,2024-05-13,,
Drug 529263,0,VNR,SUBUTEX (2 MG ),1133229,RxNorm,2024-05-13,,
Drug 99121,0,VNR,"CITALOPRAM ""TEVA"" (40 MG )",19075394,RxNorm,2024-05-13,,
Drug 48323,0,VNR,"TOPIRAMAT ""HEXAL"" (25 MG )",742303,RxNorm,2024-05-13,,
Drug 563003,0,VNR,JANUMET (50 MG/1000 MG ),40866380,RxNorm Extension,2024-05-13,,
Drug 588309,0,VNR,"MORFIN ""EQL PHARMA"" (10 MG )",40169894,RxNorm,2024-05-13,,
Drug 516427,0,VNR,"PROPYLTIOURACIL ""MEDIC"" (100 MG )",1554074,RxNorm,2024-05-13,,
Drug 123862,0,VNR,KLOMENTAN (100 MG ),40185276,RxNorm,2024-05-13,,
Drug 542251,0,VNR,"TERBUTALINSULFAT ""2CARE4"" (05 MG/DOSIS )",43290291,RxNorm Extension,2024-05-13,,
Drug 166831,0,VNR,"IBUPROFEN ""ORIFARM"" (200 MG )",19078461,RxNorm,2024-05-13,,
Drug 137679,0,VNR,CREON 10.000 (LIPASE 10.000 EP-E ),41240642,RxNorm Extension,2024-05-13,,
Drug 554025,0,VNR,"RIZATRIPTAN ""STADA"" (10 MG )",19080242,RxNorm,2024-05-13,,
Drug 38507,0,VNR,"CITALOPRAM ""ORION"" (10 MG )",797632,RxNorm,2024-05-13,,
Drug 166812,0,VNR,"EPLERENONE ""TEVA"" (25 MG )",1309800,RxNorm,2024-05-13,,
Drug 588372,0,VNR,"VENLAFAXIN ""SANDOZ"" (75 MG )",19103819,RxNorm,2024-05-13,,
Drug 122238,0,VNR,MGM,40160496,RxNorm,2024-05-13,,
Drug 91067,0,VNR,"DICLOFENAC RAPID ""ACTAVIS"" (50 MG )",40162307,RxNorm,2024-05-13,,
Drug 78051,0,VNR,"OMEPRAZOL ""VIATRIS"" (20 MG )",19019418,RxNorm,2024-05-13,,
Drug 173159,0,VNR,"OXYCODONHYDROCHLORID ""ACTAVIS"" (10 MG )",40232706,RxNorm,2024-05-13,,
Drug 922,0,VNR,FEM-MONO RETARD (60 MG ),1383862,RxNorm,2024-05-13,,
Drug 52405,0,VNR,GANFORT (03+5 MG/ML ),21060563,RxNorm Extension,2024-05-13,,
Drug 30867,0,VNR,"FENTANYL ""SANDOZ"" (50 MIKROGRAM/TIME )",40221151,RxNorm,2024-05-13,,
Drug 33798,0,VNR,"LAMOTRIGIN ""ORION"" (100 MG )",705108,RxNorm,2024-05-13,,
Drug 20549,0,VNR,AVODART (05 MG ),989485,RxNorm,2024-05-13,,
Drug 60296,0,VNR,COZAAR (50 MG ),40185304,RxNorm,2024-05-13,,
Drug 116062,0,VNR,"OMEPRAZOL ""BLUEFISH"" (20 MG )",19019418,RxNorm,2024-05-13,,
Drug 12384,0,VNR,MG,40071301,RxNorm,2024-05-13,,
Drug 77415,0,VNR,"TRANDOLAPRIL ""ORIFARM"" (05 MG )",1342474,RxNorm,2024-05-13,,
Drug 398181,0,VNR,"MIDAZOLAM ""ACCORD"" (1 MG/ML )",19078924,RxNorm,2024-05-13,,
Drug 372151,0,VNR,MADOPAR QUICK 125 (100+25 MG ),43260339,RxNorm Extension,2024-05-13,,
Drug 165863,0,VNR,TRADONAL RETARD (50 MG ),19135765,RxNorm,2024-05-13,,
Drug 542720,0,VNR,PROPAL RETARD (80 MG ),40163356,RxNorm,2024-05-13,,
Drug 562396,0,VNR,"IBANDRONSYRE ""MEDICAL VALLEY"" (150 MG )",40174364,RxNorm,2024-05-13,,
Drug 157962,0,VNR,"CETIRIZIN ""ORIFARM"" (10 MG )",40228214,RxNorm,2024-05-13,,
Drug 496380,0,VNR,OVESTIN (1 MG ),19061586,RxNorm,2024-05-13,,
Drug 546593,0,VNR,"ROSUVASTATIN ""KRKA D.D."" (10 MG )",40165245,RxNorm,2024-05-13,,
Drug 589057,0,VNR,LYRIBASTAD (25 MG ),734360,RxNorm,2024-05-13,,
Drug 536019,0,VNR,"ALFACALCIDOL ""ORIFARM"" (1 MIKROGRAM )",19014203,RxNorm,2024-05-13,,
Drug 31476,0,VNR,RONAL (2 MG ),19055226,RxNorm,2024-05-13,,
Drug 1008,0,VNR,SIRDALUD (2 MG ),778478,RxNorm,2024-05-13,,
