sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:orig,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
KQCE10B,Excision of lipoma on the upper limb,5191,,Excision af lipom på overekstremitet,0.73,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4167080,Excision of lipoma,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KQBA00A,Aspiration of seroma of the skin of the truncus,97740,,Aspiration af serom i hud på truncus,0.61,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4329446,Aspiration of skin,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KQDB00A,Secondary suture of skin on the lower limb,2539,,Sekundær sutur af hud på underekstremitet,0.76,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4120993,Secondary suture of skin,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KTJA10A,Ascites Point,25878,,Ascitespunktur,0.77,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,36308435,Ascites,Meas Value,MAPS_TO,"Imported from SKS. Vocab: LOINC, Standard: S",<auto_sks_import>,1758548224439,
KCKD25,External drainage of subretinal fluid,4115,,Ekstern drænage af subretinal væske,0.88,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4335865,Drainage of subretinal fluid,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KJHB40,Resection and stacked anopexy of anal mucosa in haemorrhoids or mucosal prolapse,4083,,Resektion og staplet anopeksi af analslimhinde ved hæmorider eller slimhindeprolaps,0.57,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4308819,Excision rectal mucosal prolapse,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KLCD01,Total laparoscopic hysterectomy,3444,,Total laparoskopisk hysterektomi,0.92,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4127887,Laparoscopic hysterectomy,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KJHA30,Thermal destruction of pathological tissue in the anal canal or perianal tissue,2689,,Termisk destruktion af patologisk væv i analkanal eller perianalt væv,0.52,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4239352,Destruction of peritoneal tissue,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KTND0G,,2678,,,0.56,UNCHECKED,EQUIVALENT,AUTO_SKS,1758548224439,45880107,,Meas Value,MAPS_TO,"Imported from SKS. Vocab: LOINC, Standard: S",<auto_sks_import>,1758548224439,
KQBE10B,Excision of lipoma on the truncus,12106,,Excision af lipom på truncus,0.72,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4167080,Excision of lipoma,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KFKB10,Annuloplasty in mitral valve insufficiency with ring application,3874,,Annuloplastik ved mitralklapinsufficiens med anvendelse af ring,0.66,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,443962,Mitral valve regurgitation,Condition,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KJGB10,Resection of rectum with colostomy,4228,,Resektion af endetarm med kolostomi,0.9,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4233085,Anterior resection of rectum with colostomy,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KQBG20,Surgery for chronic wound or fistula of the skin of the truncus,2838,,Operation for kronisk sår eller fistel i hud på truncus,0.51,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,37174334,Chronic wound,Condition,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KTNA3X,,3968,,,0.56,UNCHECKED,EQUIVALENT,AUTO_SKS,1758548224439,45880107,,Meas Value,MAPS_TO,"Imported from SKS. Vocab: LOINC, Standard: S",<auto_sks_import>,1758548224439,
KJCA38,Endoscopic Laser Therapy in the Esophagus,2503,,Endoskopisk laserterapi i spiserør,0.91,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,43530762,Endoscopic surgical procedure on esophagus using laser,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KJFF11,Laparoscopic loop enterostomy,2563,,Laparoskopisk loop enterostomi,0.61,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4144800,Laparoscopic gastroenterostomy,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KKGB00,Biopsy of the penis,2963,,Biopsi af penis,0.82,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4072058,Biopsy of penis,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KDHB10,Excision of pathological tissue in the nasal cavity,2995,,Excision af patologisk væv i næsehule,0.55,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4182577,Excision of perianal tissue,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KTHA10C,Coarse needle biopsy of breast,71223,,Grovnålsbiopsi af bryst,0.87,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4306207,Fine needle aspiration of breast,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KJFC00,Enteroenterostomy,2498,,Enteroenterostomi,1.0,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4196081,Anastomosis of small intestine to small intestine,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KTHA10B,Fine-needle biopsy of breast,33069,,Finnålsbiopsi af bryst,0.8,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4306207,Fine needle aspiration of breast,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KLCB10,Myomectomy,2958,,Myomektomi,1.0,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4169931,Uterine myomectomy,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KCKD05C,Puncture of the corpus vitreum with injection of implant containing dexamethasone,3627,,Punktur af corpus vitreum med injektion af implantat indeholdende dexamethason,0.42,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4238913,Cisternal puncture with injection,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KMAC96A,Initiation with balloon catheter,7569,,Igangsættelse med ballonkateter,0.71,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4124393,Balloon dilatation catheter,Device,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KPJD42C,Excision of sentinel lymph node in axil,63842,,Excision af sentinel lymfeknude i aksil,0.89,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,40481912,Excision of sentinel lymph node,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KJJA43,Destruction of pathological tissue in the liver,2945,,Destruktion af patologisk væv i lever,0.59,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4136165,Destruction of tissue,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KEFA50A,Excision of cyst in lower jaw,2698,,Excision af cyste i underkæbe,0.66,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4323042,Excision of cyst,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KLAA10A,Transvaginal oocyte aspiration from mature follicles,5487,,Transvaginal oocytaspiration fra modne follikler,0.64,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4181742,Vaginal approach,Observation,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KTFC10B,Left-Sided Retrograde Cardiac Catheterization,4499,,Venstresidig retrograd hjertekateterisation,0.65,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4223020,Cardiac catheterization,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KTJA10B,Therapeutic ascites emptying,18405,,Terapeutisk ascites tømning,0.63,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4220799,Gastric emptying,Observation,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KPJD42A,Open excision of axillary lymph nodes,3958,,Åben excision af aksillære lymfeknuder,0.94,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4120961,Excision of axillary lymph node,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KJWC00,Reoperation in case of deep infection after gastroenterological surgery,3271,,Reoperation ved dyb infektion efter gastroenterologisk operation,0.48,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,21492253,Gastroenterology Surgical operation note,Note,MAPS_TO,"Imported from SKS. Vocab: LOINC, Standard: S",<auto_sks_import>,1758548224439,
KQAE10R,Radical excision of pathological tissue of the skin and subcutaneous tissue of the head or neck,19658,,Radikal excision af patologisk væv i hud og underhud på hoved eller hals,0.78,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,2006521,Excision or destruction of lesion or tissue of skin and subcutaneous tissue,Procedure,MAPS_TO,"Imported from SKS. Vocab: ICD9Proc, Standard: S",<auto_sks_import>,1758548224439,
KHAB40A,Segment resection of breast (gusset) with needle marking,15743,,Segmentresektion af bryst (kileresektion) med nålemarkering,0.38,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4300399,Needle aspiration of breast,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KTJA15,Needle biopsy of abdominal wall,2561,,Nålebiopsi af bugvæg,0.94,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4031299,Needle biopsy of lesion of abdominal wall,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KJLA20,Needle biopsy of the pancreas,3037,,Nålebiopsi af pancreas,0.9,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4019134,Needle biopsy of pancreas,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KPDG21,Aneurysm surgery with aortobi-iliac bypass,2475,,Aneurismeoperation med aortobi-iliakal bypass,0.56,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4236711,Aorto-iliac bypass with prosthesis,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KEKB00,Excision of pathological tissue of the cheek,2885,,Excision af patologisk væv i kind,0.58,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4213313,Excision of brain,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KJCC10,Transthoracic oesophageal resection without interposition,3462,,Transtorakal øsofagusresektion uden interposition,0.66,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,2002482,Intrathoracic esophageal anastomosis with other interposition,Procedure,MAPS_TO,"Imported from SKS. Vocab: ICD9Proc, Standard: S",<auto_sks_import>,1758548224439,
KQDE10B,Excision of lipoma on the lower limb,2908,,Excision af lipom på underekstremitet,0.77,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4167080,Excision of lipoma,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KNGE45D,Arthroscopic primary reconstruction of anterior cruciate ligaments of knee joints with hamstring tendons,7231,,Artroskopisk primær rekonstruktion af forreste korsbånd i knæled med hamstringssene,0.73,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4343674,Reconstruction of anterior cruciate ligament of knee joint,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KEJA10A,Biopsy of tongue,2537,,Biopsi af tunge,1.0,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4075158,Biopsy of tongue,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KQBB00A,Secondary suture of skin on the truncus,3045,,Sekundær sutur af hud på truncus,0.78,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4120993,Secondary suture of skin,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KCGD20B,Keratomileusis Using Femto-Second Laser (FS-LASIK),15009,,Keratomileusis ved brug af femto-sekund laser (FS-LASIK),0.42,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4334576,Keratomileusis,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KTNE25A,Bone marrow biopsy from the crista iliaca,135881,,Knoglemarvsbiopsi fra crista iliaca,0.67,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4120443,Bone marrow sampling,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KLCD01A,Total laparoscopic hysterectomy with laparoscopic suturing of the vaginal tip,13477,,Total laparoskopisk hysterektomi med laparoskopisk suturering af vaginaltoppen,0.64,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,1245450,Laparoscopic vaginal hysterectomy,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KLEF10,,3325,,,0.56,UNCHECKED,EQUIVALENT,AUTO_SKS,1758548224439,45880107,,Meas Value,MAPS_TO,"Imported from SKS. Vocab: LOINC, Standard: S",<auto_sks_import>,1758548224439,
KTNA0G,,3321,,,0.56,UNCHECKED,EQUIVALENT,AUTO_SKS,1758548224439,45880107,,Meas Value,MAPS_TO,"Imported from SKS. Vocab: LOINC, Standard: S",<auto_sks_import>,1758548224439,
KUDH02A,Rhinoscopy,135736,,Rhinoskopi,1.0,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4105083,Endoscopy of nose,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KJAA00A,Percutaneous drainage of the peritoneal cavity,32416,,Perkutan drænage af peritonealhule,0.68,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,46270662,Percutaneous drainage of abscess of peritoneum,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KEFA60A,Sequestrectomy on lower jaw,2883,,Sekvestrektomi på underkæbe,0.65,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,40489447,Odontoma of lower jaw,Condition,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KQBJ30B,Abdominoplasty with addressing the pubis,2527,,Abdominalplastik med adressering af pubis,0.38,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4071518,Abdominoplasty,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KQXA00,Puncture of skin without indication of location,4471,,Punktur af hud uden angivelse af lokalisation,0.56,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4153248,Puncture wound of skin,Condition,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KTKC10A,Insertion of suprapubic bladder catheters,15817,,Anlæggelse af suprapubisk blærekateter,0.69,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4334021,Insertion of suprapubic catheter using ultrasound guidance,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KCJB30,Excision of secondary cataract,2619,,Excision af sekundær katarakt,0.76,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,35624213,Secondary cataract,Condition,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KQAB00A,Suture of skin on head,24884,,Sutur af hud på hoved,0.82,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4213005,Closure of skin by suture,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KMCA10B,Cesarean section in the isthmus uteri performed planned before childbirth,65257,,Kejsersnit i isthmus uteri udført planlagt før fødsel,0.49,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4015701,Cesarean section,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KQAA40A,Laser treatment or photocoagulation of skin on the head,24036,,Laserbehandling eller fotokoagulation af hud på hoved,0.63,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4313554,Ion laser photocoagulation,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KUGC05,Rigid bronchoscopy with biopsy of bronchi or trachea,2472,,Rigid bronkoskopi med biopsi af bronkie eller trakea,0.79,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,37163801,Endoscopy and biopsy of trachea using rigid bronchoscope,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KUEN15,Hypopharyngoscopy with biopsy,2875,,Hypofaryngoskopi med biopsi,0.8,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4173589,Direct laryngoscopy with biopsy,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KTJL10,Percutaneous drainage of pseudocyst or abscess of the pancreas,3946,,Perkutan drænage af pseudocyste eller absces i pancreas,0.67,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,46270662,Percutaneous drainage of abscess of peritoneum,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KGDB10,Wedge resection of the lung,2533,,Kileresektion af lunge,0.78,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4069074,Wedge resection,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KJHA00A,Incision of perianalabsces,14253,,Incision af perianalabsces,0.9,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,40489493,Incision of perianal abscess,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KTNA3B,,3105,,,0.56,UNCHECKED,EQUIVALENT,AUTO_SKS,1758548224439,45880107,,Meas Value,MAPS_TO,"Imported from SKS. Vocab: LOINC, Standard: S",<auto_sks_import>,1758548224439,
KTPJ05A,Needle biopsy of cervical lymph node,6930,,Nålebiopsi af cervikal lymfeknude,0.89,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4125469,Fine needle aspiration of cervical lymph node,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KKCV22,Transluminal emptying of clots from the urinary bladder,3072,,Transluminal udtømning af koagler fra urinblæren,0.68,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4190347,Urinary bladder emptying,Observation,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KLAC00,Excision of the ovarian cyst,3092,,Excision af ovariecyste,0.79,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4302672,Excision of cyst of ovary,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KJCA35,Endoscopic contact coagulation in esophagus,2889,,Endoskopisk kontaktkoagulation i spiserør,0.66,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,43531482,Endoscopic coagulation of small intestine bleeding,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KHAB00A,Excision of pathological tissue in the breast with needle marking,6214,,Excision af patologisk væv i bryst med nålemarkering,0.47,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,35626770,Excision of ectopic tissue of breast,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
KFWW96,Second reoperation after surgery on the heart and large intrathoracic vessels,2643,,Anden reoperation efter operation på hjerte og store intratorakale kar,0.44,APPROVED,EQUIVALENT,AUTO_SKS,1758548224439,4148948,Vascular surgery procedure,Procedure,MAPS_TO,"Imported from SKS. Vocab: SNOMED, Standard: S",<auto_sks_import>,1758548224439,
